source ID,source name,source ref,source type,mapping type,target ID,target name,target ref,target type,mapping description,STIX ID,created,last modified,ID_group,name_group,ID_technique,name_technique
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) used PowerShell for execution to assist in lateral movement as well as for dumping credentials stored on compromised machines.(Citation: Cybereason Soft Cell June 2019),relationship--8698cc92-79ad-46c4-9cb8-30ef87a8d760,18-Jul-19,22-Jul-19,G0093,GALLIUM,T1059.001,Command and Scripting Interpreter: PowerShell
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1018,Remote System Discovery,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) used a modified version of [NBTscan](https://attack.mitre.org/software/S0590) to identify available NetBIOS name servers over the network as well as <code>ping</code> to identify remote systems.(Citation: Cybereason Soft Cell June 2019),relationship--ea71022e-7f2a-4065-9cb1-304f85dbaf6d,19-Jul-19,17-Mar-21,G0093,GALLIUM,T1018,Remote System Discovery
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1036.003,Rename System Utilities,attack-pattern--bd5b58a4-a52d-4a29-bc0d-3f1d3968eb6b,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) used a renamed cmd.exe file to evade detection.(Citation: Cybereason Soft Cell June 2019),relationship--f8517b42-4d52-417a-a5dc-cbfb2a31930b,19-Jul-19,18-Mar-20,G0093,GALLIUM,T1036.003,Masquerading: Rename System Utilities
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1053.005,Scheduled Task,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) established persistence for [PoisonIvy](https://attack.mitre.org/software/S0012) by created a scheduled task.(Citation: Cybereason Soft Cell June 2019),relationship--272c29eb-9f83-4a90-a9b2-e823182204a7,19-Jul-19,28-Mar-20,G0093,GALLIUM,T1053.005,Scheduled Task/Job: Scheduled Task
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1003.002,Security Account Manager,attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011,technique,"[GALLIUM](https://attack.mitre.org/groups/G0093) used <code>reg</code> commands to dump specific hives from the Windows Registry, such as the SAM hive, and obtain password hashes.(Citation: Cybereason Soft Cell June 2019)",relationship--1a28a0a2-8e2f-4c42-b6b0-0ffe3d821528,19-Jul-19,25-Mar-20,G0093,GALLIUM,T1003.002,OS Credential Dumping: Security Account Manager
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1583.004,Server,attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) has used Taiwan-based servers that appear to be exclusive to [GALLIUM](https://attack.mitre.org/groups/G0093).(Citation: Microsoft GALLIUM December 2019),relationship--45c9645b-05df-4ec0-9965-293587c3928e,23-Mar-21,22-Apr-21,G0093,GALLIUM,T1583.004,Acquire Infrastructure: Server
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1027.002,Software Packing,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,technique,"[GALLIUM](https://attack.mitre.org/groups/G0093) packed some payloads using different types of packers, both known and custom.(Citation: Cybereason Soft Cell June 2019)",relationship--5d8315ce-3c76-4b78-8d6a-f0b7b101bcc0,19-Jul-19,22-Jul-19,G0093,GALLIUM,T1027.002,Obfuscated Files or Information: Software Packing
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1016,System Network Configuration Discovery,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) used <code>ipconfig /all</code> to obtain information about the victim network configuration. The group also ran a modified version of [NBTscan](https://attack.mitre.org/software/S0590) to identify available NetBIOS name servers.(Citation: Cybereason Soft Cell June 2019),relationship--b10df154-0c2a-4159-ac0a-1bdaa78f56cb,19-Jul-19,17-Mar-21,G0093,GALLIUM,T1016,System Network Configuration Discovery
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1049,System Network Connections Discovery,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) used <code>netstat -oan</code> to obtain information about the victim network connections.(Citation: Cybereason Soft Cell June 2019),relationship--a29a37fc-86e2-4b93-8fa5-560b0a395fbc,19-Jul-19,22-Jul-19,G0093,GALLIUM,T1049,System Network Connections Discovery
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1033,System Owner/User Discovery,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) used <code>whoami</code> and <code>query user</code> to obtain information about the victim user.(Citation: Cybereason Soft Cell June 2019),relationship--aa64ee12-ae96-40fe-ba37-a8893cd321ec,19-Jul-19,22-Jul-19,G0093,GALLIUM,T1033,System Owner/User Discovery
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1588.002,Tool,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,technique,"[GALLIUM](https://attack.mitre.org/groups/G0093) has used a variety of widely-available tools, which in some cases they modified to add functionality and/or subvert antimalware solutions.(Citation: Microsoft GALLIUM December 2019)",relationship--3faaf140-71cd-4cc2-91c9-f0980ca72079,13-Jan-21,26-Mar-21,G0093,GALLIUM,T1588.002,Obtain Capabilities: Tool
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1078,Valid Accounts,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) leveraged valid accounts to maintain access to a victim network.(Citation: Cybereason Soft Cell June 2019),relationship--1a849525-ee44-4c28-86b2-fe883c45dc79,18-Jul-19,22-Jul-19,G0093,GALLIUM,T1078,Valid Accounts
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1505.003,Web Shell,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) used Web shells to persist in victim environments and assist in execution and exfiltration.(Citation: Cybereason Soft Cell June 2019)(Citation: Microsoft GALLIUM December 2019),relationship--626697e3-0d05-4081-aa11-61280a502249,18-Jul-19,13-Jan-21,G0093,GALLIUM,T1505.003,Server Software Component: Web Shell
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1059.003,Windows Command Shell,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) used the Windows command shell to execute commands.(Citation: Cybereason Soft Cell June 2019),relationship--15a8c4ba-f86d-4b2f-a0c7-9390d22dbd4e,18-Jul-19,19-Mar-20,G0093,GALLIUM,T1059.003,Command and Scripting Interpreter: Windows Command Shell
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1047,Windows Management Instrumentation,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,technique,[GALLIUM](https://attack.mitre.org/groups/G0093) used WMI for execution to assist in lateral movement as well as for installing tools across multiple assets.(Citation: Cybereason Soft Cell June 2019),relationship--402e9430-9d3a-4694-89ca-923dab3fba26,18-Jul-19,22-Jul-19,G0093,GALLIUM,T1047,Windows Management Instrumentation
G0036,GCMAN,intrusion-set--0ea72cd5-ca30-46ba-bc04-378f701c658f,group,uses,T1021.004,SSH,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6,technique,[GCMAN](https://attack.mitre.org/groups/G0036) uses Putty for lateral movement.(Citation: Securelist GCMAN),relationship--7db7f665-6e29-4789-8a3d-d6cb8d0af31e,31-May-17,17-Mar-20,G0036,GCMAN,T1021.004,Remote Services: SSH
G0036,GCMAN,intrusion-set--0ea72cd5-ca30-46ba-bc04-378f701c658f,group,uses,T1021.005,VNC,attack-pattern--01327cde-66c4-4123-bf34-5f258d59457b,technique,[GCMAN](https://attack.mitre.org/groups/G0036) uses VNC for lateral movement.(Citation: Securelist GCMAN),relationship--35f5caad-87d0-46c5-b2b6-eb69b0eda6bd,17-Mar-20,17-Mar-20,G0036,GCMAN,T1021.005,Remote Services: VNC
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1027.010,Command Obfuscation,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,technique,[GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) has executed base64 encoded PowerShell scripts on compromised hosts.(Citation: Tetra Defense Sodinokibi March 2020),relationship--ba7fad22-26af-43f1-a120-6a4d4269d9ab,18-Dec-20,22-Mar-23,G0115,GOLD SOUTHFIELD,T1027.010,Obfuscated Files or Information: Command Obfuscation
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1195.002,Compromise Software Supply Chain,attack-pattern--bd369cd9-abb8-41ce-b5bb-fff23ee86c00,technique,[GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) has distributed ransomware by backdooring software installers via a strategic web compromise of the site hosting Italian WinRAR.(Citation: Secureworks REvil September 2019)(Citation: Secureworks GandCrab and REvil September 2019)(Citation: Secureworks GOLD SOUTHFIELD),relationship--689b0bff-7eb4-4678-997b-64794c56add0,22-Sep-20,6-Oct-20,G0115,GOLD SOUTHFIELD,T1195.002,Supply Chain Compromise: Compromise Software Supply Chain
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1190,Exploit Public-Facing Application,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,technique,[GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) has exploited Oracle WebLogic vulnerabilities for initial compromise.(Citation: Secureworks REvil September 2019),relationship--42d0b653-1d08-4e7b-910f-753412fda316,22-Sep-20,22-Sep-20,G0115,GOLD SOUTHFIELD,T1190,Exploit Public-Facing Application
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1133,External Remote Services,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,technique,"[GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) has used publicly-accessible RDP and remote management and monitoring (RMM) servers to gain access to victim machines.(Citation: Secureworks REvil September 2019)	",relationship--bc7f00a2-ba1c-428a-ba8f-174703389c73,22-Sep-20,6-Oct-20,G0115,GOLD SOUTHFIELD,T1133,External Remote Services
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1566,Phishing,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b,technique,[GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) has conducted malicious spam (malspam) campaigns to gain access to victim's machines.(Citation: Secureworks REvil September 2019),relationship--f7aab529-962c-4bb8-812b-d63e0f8df494,22-Sep-20,22-Sep-20,G0115,GOLD SOUTHFIELD,T1566,Phishing
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,[GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) has staged and executed PowerShell scripts on compromised hosts.(Citation: Tetra Defense Sodinokibi March 2020),relationship--deec4c70-b8b5-420b-bdc7-88badae84456,18-Dec-20,18-Dec-20,G0115,GOLD SOUTHFIELD,T1059.001,Command and Scripting Interpreter: PowerShell
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1219,Remote Access Software,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,technique,"[GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) has used the cloud-based remote management and monitoring tool ""ConnectWise Control"" to deploy [REvil](https://attack.mitre.org/software/S0496).(Citation: Tetra Defense Sodinokibi March 2020)",relationship--58a574e4-ba44-4472-92fe-c50a9a9cbb49,14-Dec-20,14-Dec-20,G0115,GOLD SOUTHFIELD,T1219,Remote Access Software
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1113,Screen Capture,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,technique,[GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) has used the remote monitoring and management tool ConnectWise to obtain screen captures from victim's machines.(Citation: Tetra Defense Sodinokibi March 2020),relationship--513f6b4c-c9b1-4339-910e-376b2a908689,18-Dec-20,18-Dec-20,G0115,GOLD SOUTHFIELD,T1113,Screen Capture
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1199,Trusted Relationship,attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925,technique,[GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) has breached Managed Service Providers (MSP's) to deliver malware to MSP customers.(Citation: Secureworks REvil September 2019),relationship--1567be6a-0231-4605-b92b-ae1bc5e1bb4e,22-Sep-20,22-Sep-20,G0115,GOLD SOUTHFIELD,T1199,Trusted Relationship
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1560.001,Archive via Utility,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662,technique,"[Gallmaker](https://attack.mitre.org/groups/G0084) has used WinZip, likely to archive data prior to exfiltration.(Citation: Symantec Gallmaker Oct 2018)",relationship--5677034a-7015-44a2-94b3-9913bc76b9c7,16-Apr-19,30-Mar-20,G0084,Gallmaker,T1560.001,Archive Collected Data: Archive via Utility
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1559.002,Dynamic Data Exchange,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,technique,[Gallmaker](https://attack.mitre.org/groups/G0084) attempted to exploit Microsoft’s DDE protocol in order to gain access to victim machines and for execution.(Citation: Symantec Gallmaker Oct 2018),relationship--9d82ba74-8cfa-4f6c-a1a0-f23fe8a738cf,30-Jan-19,16-Apr-19,G0084,Gallmaker,T1559.002,Inter-Process Communication: Dynamic Data Exchange
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,[Gallmaker](https://attack.mitre.org/groups/G0084) sent victims a lure document with a warning that asked victims to “enable content” for execution.(Citation: Symantec Gallmaker Oct 2018),relationship--2552aaa5-2cd7-4940-a428-220412851242,30-Jan-19,17-Mar-20,G0084,Gallmaker,T1204.002,User Execution: Malicious File
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1027,Obfuscated Files or Information,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,technique,[Gallmaker](https://attack.mitre.org/groups/G0084) obfuscated shellcode used during execution.(Citation: Symantec Gallmaker Oct 2018),relationship--2e165a8a-928e-488e-ad16-afb77a94b460,30-Jan-19,16-Apr-19,G0084,Gallmaker,T1027,Obfuscated Files or Information
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,[Gallmaker](https://attack.mitre.org/groups/G0084) used PowerShell to download additional payloads and for execution.(Citation: Symantec Gallmaker Oct 2018),relationship--ac048ca9-efc6-46fd-90fe-b9d2a641f037,30-Jan-19,17-Mar-20,G0084,Gallmaker,T1059.001,Command and Scripting Interpreter: PowerShell
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,[Gallmaker](https://attack.mitre.org/groups/G0084) sent emails with malicious Microsoft Office documents attached.(Citation: Symantec Gallmaker Oct 2018),relationship--fb0121a7-4ba2-4e6d-a12d-b7375581b943,30-Jan-19,16-Apr-19,G0084,Gallmaker,T1566.001,Phishing: Spearphishing Attachment
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1119,Automated Collection,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,technique,[Gamaredon Group](https://attack.mitre.org/groups/G0047) has deployed scripts on compromised systems that automatically scan for interesting documents.(Citation: ESET Gamaredon June 2020),relationship--1de5c5fb-ba73-446b-8596-225cb5bcb611,31-Aug-20,31-Aug-20,G0047,Gamaredon Group,T1119,Automated Collection
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1020,Automated Exfiltration,attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9,technique,[Gamaredon Group](https://attack.mitre.org/groups/G0047) has used modules that automatically upload gathered documents to the C2 server.(Citation: ESET Gamaredon June 2020),relationship--c623d41f-3af0-4e3a-bf4f-8550bec85b37,31-Aug-20,31-Aug-20,G0047,Gamaredon Group,T1020,Automated Exfiltration
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1027.001,Binary Padding,attack-pattern--5bfccc3f-2326-4112-86cc-c1ece9d8a2b5,technique,"[Gamaredon Group](https://attack.mitre.org/groups/G0047) has obfuscated .NET executables by inserting junk code.(Citation: ESET Gamaredon June 2020)	",relationship--28c17b23-901c-46d5-84f2-544401f68d83,16-Jun-20,16-Jun-20,G0047,Gamaredon Group,T1027.001,Obfuscated Files or Information: Binary Padding
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1027.010,Command Obfuscation,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,technique,[Gamaredon Group](https://attack.mitre.org/groups/G0047) has used obfuscated or encrypted scripts.(Citation: ESET Gamaredon June 2020)(Citation: Microsoft Actinium February 2022),relationship--e17c193a-d616-42d3-9525-940f3424c96c,22-Mar-23,22-Mar-23,G0047,Gamaredon Group,T1027.010,Obfuscated Files or Information: Command Obfuscation
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1027.004,Compile After Delivery,attack-pattern--c726e0a2-a57a-4b7b-a973-d0f013246617,technique,"[Gamaredon Group](https://attack.mitre.org/groups/G0047) has compiled the source code for a downloader directly on the infected system using the built-in <code>Microsoft.CSharp.CSharpCodeProvider</code> class.(Citation: ESET Gamaredon June 2020)	",relationship--2278eb19-1ff4-4406-ab79-03108732330c,16-Jun-20,16-Jun-20,G0047,Gamaredon Group,T1027.004,Obfuscated Files or Information: Compile After Delivery
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1559.001,Component Object Model,attack-pattern--2f6b4ed7-fef1-44ba-bcb8-1b4beb610b64,technique,"[Gamaredon Group](https://attack.mitre.org/groups/G0047) malware can insert malicious macros into documents using a <code>Microsoft.Office.Interop</code> object.(Citation: ESET Gamaredon June 2020)	",relationship--69513daf-2acd-4b04-a7be-9f31174a2ae9,16-Jun-20,22-Jun-20,G0047,Gamaredon Group,T1559.001,Inter-Process Communication: Component Object Model
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1485,Data Destruction,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,technique,[Gamaredon Group](https://attack.mitre.org/groups/G0047) has used tools to delete files and folders from victims' desktops and profiles.(Citation: CERT-EE Gamaredon January 2021),relationship--a2e09ef2-2511-476b-8759-264843b4d772,17-Feb-22,17-Feb-22,G0047,Gamaredon Group,T1485,Data Destruction
